rowID,stamp,datetime,Humidity
8001,1497833221, 2017/6/19 0:47:1,69.6
8002,1497833222, 2017/6/19 0:47:2,69.6
8003,1497833223, 2017/6/19 0:47:3,69.6
8004,1497833224, 2017/6/19 0:47:4,69.6
8005,1497833225, 2017/6/19 0:47:5,69.6
8006,1497833226, 2017/6/19 0:47:6,69.6
8007,1497833227, 2017/6/19 0:47:7,69.5
8008,1497833228, 2017/6/19 0:47:8,69.5
8009,1497833229, 2017/6/19 0:47:9,69.6
8010,1497833230, 2017/6/19 0:47:10,69.6
8011,1497833231, 2017/6/19 0:47:11,69.6
8012,1497833232, 2017/6/19 0:47:12,69.6
8013,1497833233, 2017/6/19 0:47:13,69.6
8014,1497833234, 2017/6/19 0:47:14,69.7
8015,1497833235, 2017/6/19 0:47:15,69.7
8016,1497833236, 2017/6/19 0:47:16,69.7
8017,1497833237, 2017/6/19 0:47:17,69.7
8018,1497833238, 2017/6/19 0:47:18,69.7
8019,1497833239, 2017/6/19 0:47:19,69.7
8020,1497833240, 2017/6/19 0:47:20,69.7
8021,1497833241, 2017/6/19 0:47:21,69.7
8022,1497833242, 2017/6/19 0:47:22,69.7
8023,1497833243, 2017/6/19 0:47:23,69.7
8024,1497833244, 2017/6/19 0:47:24,69.7
8025,1497833245, 2017/6/19 0:47:25,69.7
8026,1497833246, 2017/6/19 0:47:26,69.6
8027,1497833247, 2017/6/19 0:47:27,69.6
8028,1497833248, 2017/6/19 0:47:28,69.6
8029,1497833249, 2017/6/19 0:47:29,69.6
8030,1497833250, 2017/6/19 0:47:30,69.6
8031,1497833251, 2017/6/19 0:47:31,69.6
8032,1497833252, 2017/6/19 0:47:32,69.6
8033,1497833253, 2017/6/19 0:47:33,69.6
8034,1497833254, 2017/6/19 0:47:34,69.6
8035,1497833255, 2017/6/19 0:47:35,69.6
8036,1497833256, 2017/6/19 0:47:36,69.6
8037,1497833257, 2017/6/19 0:47:37,69.6
8038,1497833258, 2017/6/19 0:47:38,69.6
8039,1497833259, 2017/6/19 0:47:39,69.7
8040,1497833260, 2017/6/19 0:47:40,69.7
8041,1497833261, 2017/6/19 0:47:41,69.7
8042,1497833262, 2017/6/19 0:47:42,69.7
8043,1497833263, 2017/6/19 0:47:43,69.6
8044,1497833264, 2017/6/19 0:47:44,69.6
8045,1497833265, 2017/6/19 0:47:45,69.6
8046,1497833266, 2017/6/19 0:47:46,69.6
8047,1497833267, 2017/6/19 0:47:47,69.5
8048,1497833268, 2017/6/19 0:47:48,69.5
8049,1497833269, 2017/6/19 0:47:49,69.6
8050,1497833270, 2017/6/19 0:47:50,69.6
8051,1497833271, 2017/6/19 0:47:51,69.6
8052,1497833272, 2017/6/19 0:47:52,69.5
8053,1497833273, 2017/6/19 0:47:53,69.5
8054,1497833274, 2017/6/19 0:47:54,69.3
8055,1497833275, 2017/6/19 0:47:55,69.3
8056,1497833276, 2017/6/19 0:47:56,69.4
8057,1497833277, 2017/6/19 0:47:57,69.4
8058,1497833278, 2017/6/19 0:47:58,69.4
8059,1497833279, 2017/6/19 0:47:59,69.4
8060,1497833280, 2017/6/19 0:48:0,69.4
8061,1497833281, 2017/6/19 0:48:1,69.3
8062,1497833282, 2017/6/19 0:48:2,69.3
8063,1497833283, 2017/6/19 0:48:3,69.3
8064,1497833284, 2017/6/19 0:48:4,69.3
8065,1497833285, 2017/6/19 0:48:5,69.3
8066,1497833286, 2017/6/19 0:48:6,69.3
8067,1497833287, 2017/6/19 0:48:7,69.3
8068,1497833288, 2017/6/19 0:48:8,69.3
8069,1497833289, 2017/6/19 0:48:9,69.4
8070,1497833290, 2017/6/19 0:48:10,69.4
8071,1497833291, 2017/6/19 0:48:11,69.4
8072,1497833292, 2017/6/19 0:48:12,69.4
8073,1497833293, 2017/6/19 0:48:13,69.4
8074,1497833294, 2017/6/19 0:48:14,69.4
8075,1497833295, 2017/6/19 0:48:15,69.4
8076,1497833296, 2017/6/19 0:48:16,69.3
8077,1497833297, 2017/6/19 0:48:17,69.3
8078,1497833298, 2017/6/19 0:48:18,69.3
8079,1497833299, 2017/6/19 0:48:19,69.3
8080,1497833300, 2017/6/19 0:48:20,69.3
8081,1497833301, 2017/6/19 0:48:21,69.2
8082,1497833302, 2017/6/19 0:48:22,69.2
8083,1497833303, 2017/6/19 0:48:23,69.2
8084,1497833304, 2017/6/19 0:48:24,69.2
8085,1497833305, 2017/6/19 0:48:25,69.1
8086,1497833306, 2017/6/19 0:48:26,69.1
8087,1497833307, 2017/6/19 0:48:27,69.2
8088,1497833308, 2017/6/19 0:48:28,69.2
8089,1497833309, 2017/6/19 0:48:29,69.2
8090,1497833310, 2017/6/19 0:48:30,69.2
8091,1497833311, 2017/6/19 0:48:31,69.2
8092,1497833312, 2017/6/19 0:48:32,69.2
8093,1497833313, 2017/6/19 0:48:33,69.2
8094,1497833314, 2017/6/19 0:48:34,69.2
8095,1497833315, 2017/6/19 0:48:35,69.2
8096,1497833316, 2017/6/19 0:48:36,69.2
8097,1497833317, 2017/6/19 0:48:37,69.2
8098,1497833318, 2017/6/19 0:48:38,69.2
8099,1497833319, 2017/6/19 0:48:39,69.3
8100,1497833320, 2017/6/19 0:48:40,69.3
8101,1497833321, 2017/6/19 0:48:41,69.3
8102,1497833322, 2017/6/19 0:48:42,69.3
8103,1497833323, 2017/6/19 0:48:43,69.4
8104,1497833324, 2017/6/19 0:48:44,69.4
8105,1497833325, 2017/6/19 0:48:45,69.4
8106,1497833326, 2017/6/19 0:48:46,69.4
8107,1497833327, 2017/6/19 0:48:47,69.4
8108,1497833328, 2017/6/19 0:48:48,69.4
8109,1497833329, 2017/6/19 0:48:49,69.4
8110,1497833330, 2017/6/19 0:48:50,69.2
8111,1497833331, 2017/6/19 0:48:51,69.2
8112,1497833332, 2017/6/19 0:48:52,69.3
8113,1497833333, 2017/6/19 0:48:53,69.3
8114,1497833334, 2017/6/19 0:48:54,69.3
8115,1497833335, 2017/6/19 0:48:55,69.4
8116,1497833336, 2017/6/19 0:48:56,69.4
8117,1497833337, 2017/6/19 0:48:57,69.4
8118,1497833338, 2017/6/19 0:48:58,69.4
8119,1497833339, 2017/6/19 0:48:59,69.4
8120,1497833340, 2017/6/19 0:49:0,69.4
8121,1497833341, 2017/6/19 0:49:1,69.4
8122,1497833342, 2017/6/19 0:49:2,69.5
8123,1497833343, 2017/6/19 0:49:3,69.5
8124,1497833344, 2017/6/19 0:49:4,69.4
8125,1497833345, 2017/6/19 0:49:5,69.4
8126,1497833346, 2017/6/19 0:49:6,69.5
8127,1497833347, 2017/6/19 0:49:7,69.5
8128,1497833348, 2017/6/19 0:49:8,69.5
8129,1497833349, 2017/6/19 0:49:9,69.5
8130,1497833350, 2017/6/19 0:49:10,69.5
8131,1497833351, 2017/6/19 0:49:11,69.4
8132,1497833352, 2017/6/19 0:49:12,69.4
8133,1497833353, 2017/6/19 0:49:13,69.6
8134,1497833354, 2017/6/19 0:49:14,69.6
8135,1497833355, 2017/6/19 0:49:15,69.6
8136,1497833356, 2017/6/19 0:49:16,69.6
8137,1497833357, 2017/6/19 0:49:17,69.6
8138,1497833358, 2017/6/19 0:49:18,69.6
8139,1497833359, 2017/6/19 0:49:19,69.6
8140,1497833360, 2017/6/19 0:49:20,69.4
8141,1497833361, 2017/6/19 0:49:21,69.4
8142,1497833362, 2017/6/19 0:49:22,69.5
8143,1497833363, 2017/6/19 0:49:23,69.5
8144,1497833364, 2017/6/19 0:49:24,69.5
8145,1497833365, 2017/6/19 0:49:25,69.5
8146,1497833366, 2017/6/19 0:49:26,69.5
8147,1497833367, 2017/6/19 0:49:27,69.3
8148,1497833368, 2017/6/19 0:49:28,69.3
8149,1497833369, 2017/6/19 0:49:29,69.3
8150,1497833370, 2017/6/19 0:49:30,69.3
8151,1497833371, 2017/6/19 0:49:31,69.3
8152,1497833372, 2017/6/19 0:49:32,69.3
8153,1497833373, 2017/6/19 0:49:33,69.3
8154,1497833374, 2017/6/19 0:49:34,69.4
8155,1497833375, 2017/6/19 0:49:35,69.4
8156,1497833376, 2017/6/19 0:49:36,69.3
8157,1497833377, 2017/6/19 0:49:37,69.3
8158,1497833378, 2017/6/19 0:49:38,69.3
8159,1497833379, 2017/6/19 0:49:39,69.3
8160,1497833380, 2017/6/19 0:49:40,69.4
8161,1497833381, 2017/6/19 0:49:41,69.4
8162,1497833382, 2017/6/19 0:49:42,69.4
8163,1497833383, 2017/6/19 0:49:43,69.4
8164,1497833384, 2017/6/19 0:49:44,69.4
8165,1497833385, 2017/6/19 0:49:45,69.4
8166,1497833386, 2017/6/19 0:49:46,69.4
8167,1497833387, 2017/6/19 0:49:47,69.3
8168,1497833388, 2017/6/19 0:49:48,69.3
8169,1497833389, 2017/6/19 0:49:49,69.3
8170,1497833390, 2017/6/19 0:49:50,69.3
8171,1497833391, 2017/6/19 0:49:51,69.3
8172,1497833392, 2017/6/19 0:49:52,69.3
8173,1497833393, 2017/6/19 0:49:53,69.3
8174,1497833394, 2017/6/19 0:49:54,69.3
8175,1497833395, 2017/6/19 0:49:55,69.4
8176,1497833396, 2017/6/19 0:49:56,69.4
8177,1497833397, 2017/6/19 0:49:57,69.2
8178,1497833398, 2017/6/19 0:49:58,69.2
8179,1497833399, 2017/6/19 0:49:59,69.2
8180,1497833400, 2017/6/19 0:50:0,69.2
8181,1497833401, 2017/6/19 0:50:1,69.2
8182,1497833402, 2017/6/19 0:50:2,69.2
8183,1497833403, 2017/6/19 0:50:3,69.3
8184,1497833404, 2017/6/19 0:50:4,69.3
8185,1497833405, 2017/6/19 0:50:5,69.3
8186,1497833406, 2017/6/19 0:50:6,69.3
8187,1497833407, 2017/6/19 0:50:7,69.3
8188,1497833408, 2017/6/19 0:50:8,69.3
8189,1497833409, 2017/6/19 0:50:9,69.3
8190,1497833410, 2017/6/19 0:50:10,69.4
8191,1497833411, 2017/6/19 0:50:11,69.4
8192,1497833412, 2017/6/19 0:50:12,69.3
8193,1497833413, 2017/6/19 0:50:13,69.3
8194,1497833414, 2017/6/19 0:50:14,69.3
8195,1497833415, 2017/6/19 0:50:15,69.3
8196,1497833416, 2017/6/19 0:50:16,69.3
8197,1497833417, 2017/6/19 0:50:17,69.3
8198,1497833418, 2017/6/19 0:50:18,69.3
8199,1497833419, 2017/6/19 0:50:19,69.4
8200,1497833420, 2017/6/19 0:50:20,69.4
8201,1497833421, 2017/6/19 0:50:21,69.4
8202,1497833422, 2017/6/19 0:50:22,69.4
8203,1497833423, 2017/6/19 0:50:23,69.4
8204,1497833424, 2017/6/19 0:50:24,69.5
8205,1497833425, 2017/6/19 0:50:25,69.5
8206,1497833426, 2017/6/19 0:50:26,69.5
8207,1497833427, 2017/6/19 0:50:27,69.5
8208,1497833428, 2017/6/19 0:50:28,69.5
8209,1497833429, 2017/6/19 0:50:29,69.5
8210,1497833430, 2017/6/19 0:50:30,69.5
8211,1497833431, 2017/6/19 0:50:31,69.5
8212,1497833432, 2017/6/19 0:50:32,69.5
8213,1497833433, 2017/6/19 0:50:33,69.5
8214,1497833434, 2017/6/19 0:50:34,69.5
8215,1497833435, 2017/6/19 0:50:35,69.5
8216,1497833436, 2017/6/19 0:50:36,69.4
8217,1497833437, 2017/6/19 0:50:37,69.4
8218,1497833438, 2017/6/19 0:50:38,69.3
8219,1497833439, 2017/6/19 0:50:39,69.3
8220,1497833440, 2017/6/19 0:50:40,69.4
8221,1497833441, 2017/6/19 0:50:41,69.4
8222,1497833442, 2017/6/19 0:50:42,69.4
8223,1497833443, 2017/6/19 0:50:43,69.4
8224,1497833444, 2017/6/19 0:50:44,69.4
8225,1497833445, 2017/6/19 0:50:45,69.4
8226,1497833446, 2017/6/19 0:50:46,69.4
8227,1497833447, 2017/6/19 0:50:47,69.4
8228,1497833448, 2017/6/19 0:50:48,69.4
8229,1497833449, 2017/6/19 0:50:49,69.4
8230,1497833450, 2017/6/19 0:50:50,69.4
8231,1497833451, 2017/6/19 0:50:51,69.4
8232,1497833452, 2017/6/19 0:50:52,69.4
8233,1497833453, 2017/6/19 0:50:53,69.4
8234,1497833454, 2017/6/19 0:50:54,69.4
8235,1497833455, 2017/6/19 0:50:55,69.4
8236,1497833456, 2017/6/19 0:50:56,69.4
8237,1497833457, 2017/6/19 0:50:57,69.4
8238,1497833458, 2017/6/19 0:50:58,69.4
8239,1497833459, 2017/6/19 0:50:59,69.4
8240,1497833460, 2017/6/19 0:51:0,69.4
8241,1497833461, 2017/6/19 0:51:1,69.4
8242,1497833462, 2017/6/19 0:51:2,69.4
8243,1497833463, 2017/6/19 0:51:3,69.3
8244,1497833464, 2017/6/19 0:51:4,69.3
8245,1497833465, 2017/6/19 0:51:5,69.3
8246,1497833466, 2017/6/19 0:51:6,69.4
8247,1497833467, 2017/6/19 0:51:7,69.4
8248,1497833468, 2017/6/19 0:51:8,69.4
8249,1497833469, 2017/6/19 0:51:9,69.4
8250,1497833470, 2017/6/19 0:51:10,69.4
8251,1497833471, 2017/6/19 0:51:11,69.5
8252,1497833472, 2017/6/19 0:51:12,69.5
8253,1497833473, 2017/6/19 0:51:13,69.4
8254,1497833474, 2017/6/19 0:51:14,69.4
8255,1497833475, 2017/6/19 0:51:15,69.4
8256,1497833476, 2017/6/19 0:51:16,69.4
8257,1497833477, 2017/6/19 0:51:17,69.4
8258,1497833478, 2017/6/19 0:51:18,69.4
8259,1497833479, 2017/6/19 0:51:19,69.4
8260,1497833480, 2017/6/19 0:51:20,69.3
8261,1497833481, 2017/6/19 0:51:21,69.3
8262,1497833482, 2017/6/19 0:51:22,69.4
8263,1497833483, 2017/6/19 0:51:23,69.4
8264,1497833484, 2017/6/19 0:51:24,69.4
8265,1497833485, 2017/6/19 0:51:25,69.4
8266,1497833486, 2017/6/19 0:51:26,69.4
8267,1497833487, 2017/6/19 0:51:27,69.4
8268,1497833488, 2017/6/19 0:51:28,69.4
8269,1497833489, 2017/6/19 0:51:29,69.4
8270,1497833490, 2017/6/19 0:51:30,69.4
8271,1497833491, 2017/6/19 0:51:31,69.3
8272,1497833492, 2017/6/19 0:51:32,69.3
8273,1497833493, 2017/6/19 0:51:33,69.3
8274,1497833494, 2017/6/19 0:51:34,69.3
8275,1497833495, 2017/6/19 0:51:35,69.3
8276,1497833496, 2017/6/19 0:51:36,69.4
8277,1497833497, 2017/6/19 0:51:37,69.4
8278,1497833498, 2017/6/19 0:51:38,69.4
8279,1497833499, 2017/6/19 0:51:39,69.4
8280,1497833500, 2017/6/19 0:51:40,69.4
8281,1497833501, 2017/6/19 0:51:41,69.4
8282,1497833502, 2017/6/19 0:51:42,69.4
8283,1497833503, 2017/6/19 0:51:43,69.4
8284,1497833504, 2017/6/19 0:51:44,69.3
8285,1497833505, 2017/6/19 0:51:45,69.3
8286,1497833506, 2017/6/19 0:51:46,69.5
8287,1497833507, 2017/6/19 0:51:47,69.5
8288,1497833508, 2017/6/19 0:51:48,69.4
8289,1497833509, 2017/6/19 0:51:49,69.4
8290,1497833510, 2017/6/19 0:51:50,69.4
8291,1497833511, 2017/6/19 0:51:51,69.4
8292,1497833512, 2017/6/19 0:51:52,69.4
8293,1497833513, 2017/6/19 0:51:53,69.4
8294,1497833514, 2017/6/19 0:51:54,69.4
8295,1497833515, 2017/6/19 0:51:55,69.4
8296,1497833516, 2017/6/19 0:51:56,69.4
8297,1497833517, 2017/6/19 0:51:57,69.4
8298,1497833518, 2017/6/19 0:51:58,69.3
8299,1497833519, 2017/6/19 0:51:59,69.3
8300,1497833520, 2017/6/19 0:52:0,69.4
8301,1497833521, 2017/6/19 0:52:1,69.4
8302,1497833522, 2017/6/19 0:52:2,69.3
8303,1497833523, 2017/6/19 0:52:3,69.3
8304,1497833524, 2017/6/19 0:52:4,69.3
8305,1497833525, 2017/6/19 0:52:5,69.3
8306,1497833526, 2017/6/19 0:52:6,69.3
8307,1497833527, 2017/6/19 0:52:7,69.2
8308,1497833528, 2017/6/19 0:52:8,69.2
8309,1497833529, 2017/6/19 0:52:9,69.2
8310,1497833530, 2017/6/19 0:52:10,69.2
8311,1497833531, 2017/6/19 0:52:11,69.2
8312,1497833532, 2017/6/19 0:52:12,69.2
8313,1497833533, 2017/6/19 0:52:13,69.2
8314,1497833534, 2017/6/19 0:52:14,69.2
8315,1497833535, 2017/6/19 0:52:15,69.2
8316,1497833536, 2017/6/19 0:52:16,69.2
8317,1497833537, 2017/6/19 0:52:17,69.2
8318,1497833538, 2017/6/19 0:52:18,69.2
8319,1497833539, 2017/6/19 0:52:19,69.2
8320,1497833540, 2017/6/19 0:52:20,69.2
8321,1497833541, 2017/6/19 0:52:21,69.2
8322,1497833542, 2017/6/19 0:52:22,69.2
8323,1497833544, 2017/6/19 0:52:24,69.2
8324,1497833544, 2017/6/19 0:52:24,69.2
8325,1497833545, 2017/6/19 0:52:25,69.2
8326,1497833546, 2017/6/19 0:52:26,69.2
8327,1497833547, 2017/6/19 0:52:27,69.2
8328,1497833548, 2017/6/19 0:52:28,69.2
8329,1497833549, 2017/6/19 0:52:29,69.2
8330,1497833550, 2017/6/19 0:52:30,69.2
8331,1497833551, 2017/6/19 0:52:31,69.2
8332,1497833552, 2017/6/19 0:52:32,69.2
8333,1497833553, 2017/6/19 0:52:33,69.2
8334,1497833554, 2017/6/19 0:52:34,69.2
8335,1497833555, 2017/6/19 0:52:35,69.2
8336,1497833557, 2017/6/19 0:52:37,69.1
8337,1497833558, 2017/6/19 0:52:38,69.1
8338,1497833559, 2017/6/19 0:52:39,69.1
8339,1497833560, 2017/6/19 0:52:40,69.2
8340,1497833561, 2017/6/19 0:52:41,69.2
8341,1497833562, 2017/6/19 0:52:42,69.2
8342,1497833563, 2017/6/19 0:52:43,69.2
8343,1497833564, 2017/6/19 0:52:44,69.2
8344,1497833565, 2017/6/19 0:52:45,69.2
8345,1497833566, 2017/6/19 0:52:46,69.2
8346,1497833567, 2017/6/19 0:52:47,69.3
8347,1497833568, 2017/6/19 0:52:48,69.3
8348,1497833569, 2017/6/19 0:52:49,69.3
8349,1497833570, 2017/6/19 0:52:50,69.3
8350,1497833571, 2017/6/19 0:52:51,69.3
8351,1497833572, 2017/6/19 0:52:52,69.3
8352,1497833573, 2017/6/19 0:52:53,69.3
8353,1497833574, 2017/6/19 0:52:54,69.3
8354,1497833575, 2017/6/19 0:52:55,69.3
8355,1497833576, 2017/6/19 0:52:56,69.3
8356,1497833577, 2017/6/19 0:52:57,69.3
8357,1497833578, 2017/6/19 0:52:58,69.3
8358,1497833579, 2017/6/19 0:52:59,69.3
8359,1497833580, 2017/6/19 0:53:0,69.3
8360,1497833581, 2017/6/19 0:53:1,69.3
8361,1497833582, 2017/6/19 0:53:2,69.3
8362,1497833583, 2017/6/19 0:53:3,69.2
8363,1497833584, 2017/6/19 0:53:4,69.2
8364,1497833585, 2017/6/19 0:53:5,69.3
8365,1497833586, 2017/6/19 0:53:6,69.3
8366,1497833587, 2017/6/19 0:53:7,69.2
8367,1497833588, 2017/6/19 0:53:8,69.2
8368,1497833589, 2017/6/19 0:53:9,69.2
8369,1497833590, 2017/6/19 0:53:10,69.2
8370,1497833591, 2017/6/19 0:53:11,69.2
8371,1497833592, 2017/6/19 0:53:12,69.2
8372,1497833593, 2017/6/19 0:53:13,69.2
8373,1497833594, 2017/6/19 0:53:14,69.2
8374,1497833595, 2017/6/19 0:53:15,69.2
8375,1497833596, 2017/6/19 0:53:16,69.2
8376,1497833597, 2017/6/19 0:53:17,69.2
8377,1497833598, 2017/6/19 0:53:18,69.2
8378,1497833599, 2017/6/19 0:53:19,69.2
8379,1497833600, 2017/6/19 0:53:20,69.2
8380,1497833601, 2017/6/19 0:53:21,69.2
8381,1497833602, 2017/6/19 0:53:22,69.2
8382,1497833603, 2017/6/19 0:53:23,69.2
8383,1497833604, 2017/6/19 0:53:24,69.2
8384,1497833605, 2017/6/19 0:53:25,69.3
8385,1497833606, 2017/6/19 0:53:26,69.3
8386,1497833607, 2017/6/19 0:53:27,69.3
8387,1497833608, 2017/6/19 0:53:28,69.3
8388,1497833609, 2017/6/19 0:53:29,69.3
8389,1497833610, 2017/6/19 0:53:30,69.3
8390,1497833611, 2017/6/19 0:53:31,69.3
8391,1497833612, 2017/6/19 0:53:32,69.3
8392,1497833613, 2017/6/19 0:53:33,69.3
8393,1497833614, 2017/6/19 0:53:34,69.3
8394,1497833615, 2017/6/19 0:53:35,69.3
8395,1497833616, 2017/6/19 0:53:36,69.3
8396,1497833617, 2017/6/19 0:53:37,69.2
8397,1497833618, 2017/6/19 0:53:38,69.2
8398,1497833619, 2017/6/19 0:53:39,69.2
8399,1497833620, 2017/6/19 0:53:40,69.2
8400,1497833621, 2017/6/19 0:53:41,69.2
8401,1497833622, 2017/6/19 0:53:42,69.2
8402,1497833623, 2017/6/19 0:53:43,69.2
8403,1497833624, 2017/6/19 0:53:44,69.2
8404,1497833625, 2017/6/19 0:53:45,69.2
8405,1497833626, 2017/6/19 0:53:46,69.2
8406,1497833627, 2017/6/19 0:53:47,69.2
8407,1497833628, 2017/6/19 0:53:48,69.2
8408,1497833629, 2017/12/19 0:53:49,69.2
8409,1497833630, 2017/6/19 0:53:50,69.2
8410,1497833631, 2017/6/19 0:53:51,69.2
8411,1497833632, 2017/6/19 0:53:52,69.2
8412,1497833633, 2017/6/19 0:53:53,69.2
8413,1497833634, 2017/6/19 0:53:54,69.2
8414,1497833635, 2017/6/19 0:53:55,69.2
8415,1497833636, 2017/6/19 0:53:56,69.3
8416,1497833637, 2017/6/19 0:53:57,69.3
8417,1497833638, 2017/6/19 0:53:58,69.3
8418,1497833639, 2017/6/19 0:53:59,69.3
8419,1497833640, 2017/6/19 0:54:0,69.3
8420,1497833641, 2017/6/19 0:54:1,69.3
8421,1497833642, 2017/6/19 0:54:2,69.3
8422,1497833643, 2017/6/19 0:54:3,69.3
8423,1497833644, 2017/6/19 0:54:4,69.3
8424,1497833645, 2017/6/19 0:54:5,69.3
8425,1497833646, 2017/6/19 0:54:6,69.3
8426,1497833647, 2017/6/19 0:54:7,69.3
8427,1497833648, 2017/6/19 0:54:8,69.3
8428,1497833649, 2017/6/19 0:54:9,69.2
8429,1497833650, 2017/6/19 0:54:10,69.2
8430,1497833651, 2017/6/19 0:54:11,69.2
8431,1497833652, 2017/6/19 0:54:12,69.2
8432,1497833653, 2017/6/19 0:54:13,69.2
8433,1497833654, 2017/6/19 0:54:14,69.2
8434,1497833655, 2017/6/19 0:54:15,69.2
8435,1497833656, 2017/6/19 0:54:16,69.2
8436,1497833657, 2017/6/19 0:54:17,69.2
8437,1497833658, 2017/6/19 0:54:18,69.2
8438,1497833659, 2017/6/19 0:54:19,69.2
8439,1497833660, 2017/6/19 0:54:20,69.2
8440,1497833661, 2017/6/19 0:54:21,69.2
8441,1497833662, 2017/6/19 0:54:22,69.2
8442,1497833663, 2017/6/19 0:54:23,69.3
8443,1497833664, 2017/6/19 0:54:24,69.3
8444,1497833665, 2017/6/19 0:54:25,69.2
8445,1497833666, 2017/6/19 0:54:26,69.2
8446,1497833667, 2017/6/19 0:54:27,69.2
8447,1497833668, 2017/6/19 0:54:28,69.2
8448,1497833669, 2017/6/19 0:54:29,69.2
8449,1497833670, 2017/6/19 0:54:30,69.2
8450,1497833671, 2017/6/19 0:54:31,69.2
8451,1497833672, 2017/6/19 0:54:32,69.2
8452,1497833673, 2017/6/19 0:54:33,69.2
8453,1497833674, 2017/6/19 0:54:34,69.1
8454,1497833675, 2017/6/19 0:54:35,69.1
8455,1497833676, 2017/6/19 0:54:36,69.2
8456,1497833677, 2017/6/19 0:54:37,69.2
8457,1497833678, 2017/6/19 0:54:38,69.2
8458,1497833679, 2017/6/19 0:54:39,69.2
8459,1497833680, 2017/6/19 0:54:40,69.2
8460,1497833681, 2017/6/19 0:54:41,69.2
8461,1497833682, 2017/6/19 0:54:42,69.2
8462,1497833683, 2017/6/19 0:54:43,69.2
8463,1497833684, 2017/6/19 0:54:44,69.2
8464,1497833685, 2017/6/19 0:54:45,69.2
8465,1497833686, 2017/6/19 0:54:46,69.2
8466,1497833687, 2017/6/19 0:54:47,69.2
8467,1497833688, 2017/6/19 0:54:48,69.1
8468,1497833689, 2017/6/19 0:54:49,69.1
8469,1497833690, 2017/6/19 0:54:50,69
8470,1497833691, 2017/6/19 0:54:51,69
8471,1497833692, 2017/6/19 0:54:52,69
8472,1497833693, 2017/6/19 0:54:53,69
8473,1497833694, 2017/6/19 0:54:54,69
8474,1497833695, 2017/6/19 0:54:55,69
8475,1497833696, 2017/6/19 0:54:56,69
8476,1497833697, 2017/6/19 0:54:57,69.2
8477,1497833698, 2017/6/19 0:54:58,69.2
8478,1497833699, 2017/6/19 0:54:59,69.2
8479,1497834000, 2017/6/19 1:0:0,68.9
8480,1497834002, 2017/6/19 1:0:2,68.9
8481,1497834002, 2017/6/19 1:0:2,69
8482,1497834004, 2017/6/19 1:0:4,69
8483,1497834005, 2017/6/19 1:0:5,69.1
8484,1497834006, 2017/6/19 1:0:6,69.1
8485,1497834007, 2017/6/19 1:0:7,69.1
8486,1497834008, 2017/6/19 1:0:8,69.1
8487,1497834009, 2017/6/19 1:0:9,69.1
8488,1497834010, 2017/6/19 1:0:10,69.1
8489,1497834011, 2017/6/19 1:0:11,69.1
8490,1497834012, 2017/6/19 1:0:12,69.2
8491,1497834013, 2017/6/19 1:0:13,69.2
8492,1497834014, 2017/6/19 1:0:14,69.2
8493,1497834015, 2017/6/19 1:0:15,69
8494,1497834016, 2017/6/19 1:0:16,69
8495,1497834017, 2017/6/19 1:0:17,69
8496,1497834018, 2017/6/19 1:0:18,69
8497,1497834019, 2017/6/19 1:0:19,69
8498,1497834020, 2017/6/19 1:0:20,69.1
8499,1497834021, 2017/6/19 1:0:21,69.1
8500,1497834022, 2017/6/19 1:0:22,69.1
8501,1497834023, 2017/6/19 1:0:23,69.1
8502,1497834024, 2017/6/19 1:0:24,69.1
8503,1497834025, 2017/6/19 1:0:25,69
8504,1497834026, 2017/6/19 1:0:26,69
8505,1497834027, 2017/6/19 1:0:27,69
8506,1497834028, 2017/6/19 1:0:28,69
8507,1497834029, 2017/6/19 1:0:29,69.1
8508,1497834030, 2017/6/19 1:0:30,69.1
8509,1497834031, 2017/6/19 1:0:31,69.1
8510,1497834032, 2017/6/19 1:0:32,69.1
8511,1497834033, 2017/6/19 1:0:33,69.1
8512,1497834034, 2017/6/19 1:0:34,69.1
8513,1497834035, 2017/6/19 1:0:35,69.1
8514,1497834036, 2017/6/19 1:0:36,69.1
8515,1497834037, 2017/6/19 1:0:37,69.1
8516,1497834038, 2017/6/19 1:0:38,69.1
8517,1497834039, 2017/6/19 1:0:39,69.1
8518,1497834040, 2017/6/19 1:0:40,69.1
8519,1497834041, 2017/6/19 1:0:41,69.1
8520,1497834042, 2017/6/19 1:0:42,69.1
8521,1497834043, 2017/6/19 1:0:43,69.1
8522,1497834044, 2017/6/19 1:0:44,69.1
8523,1497834045, 2017/6/19 1:0:45,69.1
8524,1497834046, 2017/6/19 1:0:46,69.1
8525,1497834047, 2017/6/19 1:0:47,69.1
8526,1497834048, 2017/6/19 1:0:48,69.1
8527,1497834049, 2017/6/19 1:0:49,69
8528,1497834050, 2017/6/19 1:0:50,69
8529,1497834051, 2017/6/19 1:0:51,69.1
8530,1497834052, 2017/6/19 1:0:52,69.1
8531,1497834053, 2017/6/19 1:0:53,69.1
8532,1497834054, 2017/6/19 1:0:54,69.1
8533,1497834055, 2017/6/19 1:0:55,69.1
8534,1497834056, 2017/6/19 1:0:56,69.1
8535,1497834057, 2017/6/19 1:0:57,69.1
8536,1497834058, 2017/6/19 1:0:58,69.1
8537,1497834059, 2017/6/19 1:0:59,69.1
8538,1497834060, 2017/6/19 1:1:0,69
8539,1497834061, 2017/6/19 1:1:1,69
